1,47
2,47
3,47
4,49
5,47
6,48
7,48
8,48
9,48
10,48
11,48
12,45
13,42
14,43
15,40
16,40
17,39
18,38
19,37
20,37
21,37
22,37
23,37
24,37
25,37
26,36
27,36
28,37
29,37
30,36
31,36
32,36
33,36
34,36
35,37
36,37
37,37
38,37
39,37
40,38
41,38
42,38
43,37
44,37
45,37
46,37
47,38
48,39
49,39
50,38
51,40
52,40
53,40
54,38
55,38
56,38
57,38
58,40
59,41
60,40
61,39
62,39
63,39
64,39
65,41
66,42
67,43
68,43
69,43
70,44
71,44
72,46
73,45
74,48
75,48
76,47
77,48
78,48
79,49
80,49
81,49
82,49
83,48
84,48
85,49
86,49
87,47
88,47
89,44
90,43
91,43
92,42
93,43
94,43
95,47
96,46
97,44
98,41
99,39
100,39
101,39
102,39
103,40
104,41
105,41
106,43
107,41
108,42
109,42
110,41
111,41
112,41
113,39
114,41
115,43
116,43
117,42
118,41
119,43
120,43
121,43
122,43
123,41
124,41
125,41
126,39
127,40
128,40
129,38
130,35
131,37
132,35
133,35
134,35
135,36
136,36
137,34
138,34
139,34
140,33
141,34
142,36
143,36
144,36
145,38
146,38
147,39
148,38
149,37
150,39
151,37
152,37
153,37
154,38
155,40
156,40
157,39
158,39
159,41
160,41
161,41
162,43
163,45
164,44
165,44
166,44
167,42
168,42
169,42
170,41
171,41
172,41
173,40
174,41
175,38
176,36
177,35
178,34
179,34
180,34
181,34
182,34
183,34
184,34
185,34
186,35
187,35
188,35
189,37
190,36
191,34
192,34
193,33
194,33
195,32
196,32
197,33
198,33
199,33
200,33
201,33
202,36
203,37
204,37
205,37
206,37
207,35
208,34
209,34
210,36
211,36
212,38
213,38
214,38
215,39
216,39
217,39
218,39
219,37
220,38
221,38
222,38
223,40
224,39
225,39
226,39
227,39
228,39
229,39
230,38
231,39
232,38
233,38
234,38
235,37
236,37
237,41
238,42
239,40
240,38
241,38
242,39
243,40
244,41
245,41
246,39
247,39
248,39
249,39
250,39
251,38
252,40
253,40
254,41
255,43
256,41
257,43
258,41
259,41
260,41
261,41
262,39
263,39
264,39
265,38
266,38
267,38
268,38
269,38
270,37
271,38
272,39
273,39
274,39
275,40
276,43
277,43
278,41
279,41
280,40
281,40
282,39
283,39
284,38
285,38
286,38
287,37
288,37
289,36
290,36
291,36
292,37
293,35
294,35
295,35
296,35
297,35
298,34
299,32
300,33
301,33
302,33
303,35
304,33
305,31
306,33
307,35
308,35
309,35
310,34
311,34
312,34
313,34
314,32
315,32
316,33
317,32
318,33
319,33
320,33
321,34
322,34
323,34
324,36
325,36
326,38
327,36
328,35
329,34
330,33
331,33
332,33
333,33
334,33
335,33
336,33
337,33
338,34
339,33
340,35
341,34
342,34
343,35
344,37
345,36
346,36
347,36
348,38
349,37
350,37
351,37
352,37
353,37
354,37
355,38
356,38
357,38
358,38
359,38
360,38
361,37
362,37
363,37
364,36
365,35
366,34
367,32
368,31
369,31
370,31
371,31
372,31
373,31
374,31
375,29
376,31
377,30
378,30
379,31
380,32
381,32
382,32
383,32
384,32
385,32
386,30
387,30
388,30
389,32
390,32
391,30
392,30
393,30
394,30
395,31
396,31
397,32
398,32
399,32
400,30
401,31
402,31
403,31
404,31
405,31
406,31
407,31
408,31
409,31
410,34
411,34
412,34
413,34
414,32
415,32
416,32
417,32
418,32
419,32
420,32
421,30
422,30
423,32
424,30
425,30
426,30
427,29
428,30
429,29
430,29
431,29
432,28
433,29
434,29
435,29
436,32
437,31
438,31
439,31
440,28
441,29
442,29
443,31
444,33
445,33
446,33
447,33
448,33
449,33
450,34
451,35
452,35
453,35
454,35
455,35
456,35
457,37
458,36
459,38
460,38
461,39
462,39
463,37
464,37
465,39
466,37
467,37
468,37
469,37
470,37
471,37
472,35
473,35
474,35
475,35
476,34
477,34
478,34
479,34
480,34
481,34
482,34
483,34
484,32
485,31
486,33
487,33
488,32
489,32
490,32
491,33
492,35
493,36
494,36
495,37
496,37
497,37
498,37
499,37
500,36
501,36
502,38
503,38
504,38
505,40
506,40
507,37
508,37
509,37
510,37
511,39
512,38
513,38
514,38
515,38
516,39
517,39
518,39
519,40
520,39
521,39
522,38
523,39
524,38
525,37
526,35
527,33
528,33
529,32
530,33
531,31
532,31
533,32
534,32
535,33
536,35
537,35
538,34
539,34
540,34
541,35
542,35
543,35
544,35
545,35
546,36
547,36
548,36
549,37
550,39
551,40
552,40
553,40
554,40
555,40
556,40
557,40
558,42
559,40
560,40
561,40
562,40
563,42
564,41
565,40
566,40
567,40
568,40
569,39
570,38
571,36
572,36
573,36
574,36
575,36
576,36
577,36
578,37
579,38
580,37
581,37
582,37
583,39
584,39
585,40
586,40
587,40
588,40
589,41
590,41
591,41
592,42
593,41
594,39
595,39
596,38
597,38
598,36
599,36
600,36
601,37
602,39
603,39
604,39
605,40
606,41
607,40
608,40
609,41
610,41
611,41
612,41
613,41
614,41
615,41
616,41
617,41
618,42
619,42
620,42
621,42
622,42
623,41
624,41
625,42
626,41
627,42
628,42
629,41
630,40
631,41
632,37
633,37
634,37
635,36
636,37
637,37
638,37
639,36
640,36
641,36
642,36
643,34
644,34
645,34
646,34
647,33
648,34
649,35
650,36
651,37
652,39
653,41
654,41
655,41
656,41
657,39
658,39
659,38
660,37
661,37
662,38
663,38
664,37
665,39
666,39
667,41
668,40
669,41
670,41
671,39
672,40
673,41
674,41
675,42
676,40
677,40
678,40
679,39
680,39
681,39
682,42
683,42
684,39
685,39
686,39
687,39
688,39
689,40
690,39
691,39
692,37
693,34
694,36
695,37
696,35
697,35
698,36
699,36
700,36
701,36
702,36
703,33
704,34
705,33
706,32
707,34
708,35
709,35
710,35
711,34
712,32
713,32
714,33
715,33
716,33
717,33
718,34
719,35
720,35
721,34
722,34
723,35
724,33
725,33
726,35
727,34
728,35
729,35
730,35
731,34
732,36
733,36
734,38
735,39
736,40
737,40
738,40
739,39
740,39
741,39
742,38
743,39
744,39
745,39
746,39
747,37
748,37
749,36
750,36
751,36
752,36
753,36
754,37
755,36
756,36
757,36
758,36
759,36
760,36
761,36
762,36
763,37
764,37
765,37
766,35
767,35
768,32
769,32
770,33
771,33
772,33
773,33
774,33
775,35
776,35
777,34
778,36
779,38
780,37
781,37
782,35
783,35
784,35
785,32
786,32
787,32
788,33
789,34
790,35
791,33
792,33
793,33
794,33
795,33
796,30
797,29
798,29
799,29
800,30
801,30
802,31
803,32
804,35
805,35
806,35
807,35
808,35
809,35
810,35
811,35
812,35
813,34
814,35
815,35
816,35
817,35
818,35
819,35
820,36
821,36
822,37
823,37
824,36
825,35
826,35
827,35
828,35
829,35
830,36
831,36
832,35
833,35
834,37
835,38
836,37
837,39
838,38
839,39
840,39
841,38
842,38
843,38
844,36
845,34
846,35
847,35
848,35
849,35
850,36
851,36
852,38
853,38
854,40
855,40
856,39
857,40
858,40
859,40
860,38
861,38
862,38
863,38
864,39
865,39
866,40
867,38
868,38
869,39
870,39
871,39
872,39
873,37
874,39
875,39
876,38
877,38
878,37
879,36
880,36
881,37
882,38
883,37
884,38
885,38
886,36
887,35
888,36
889,36
890,37
891,37
892,37
893,37
894,38
895,38
896,38
897,38
898,38
899,37
900,39
901,40
902,40
903,40
904,40
905,40
906,39
907,39
908,38
909,38
910,38
911,38
912,38
913,38
914,38
915,38
916,38
917,38
918,39
919,39
920,39
921,36
922,35
923,35
924,35
925,35
926,36
927,36
928,38
929,38
930,37
931,38
932,38
933,38
934,39
935,38
936,38
937,37
938,37
939,37
940,38
941,38
942,38
943,37
944,34
945,34
946,34
947,34
948,34
949,34
950,32
951,32
952,32
953,32
954,32
955,32
956,34
957,35
958,35
959,35
960,36
961,36
962,37
963,38
964,38
965,38
966,35
967,35
968,35
969,34
970,34
971,34
972,34
973,34
974,34
975,36
976,37
977,35
978,33
979,33
980,35
981,35
982,35
983,35
984,34
985,34
986,34
987,35
988,37
989,36
990,36
