1,38
2,40
3,40
4,40
5,41
6,41
7,41
8,42
9,42
10,42
11,43
12,42
13,41
14,41
15,39
16,39
17,40
18,39
19,41
20,39
21,39
22,41
23,41
24,40
25,40
26,41
27,41
28,42
29,42
30,41
31,43
32,41
33,41
34,41
35,40
36,39
37,39
38,39
39,39
40,40
41,40
42,41
43,40
44,38
45,37
46,37
47,38
48,35
49,33
50,33
51,33
52,34
53,33
54,33
55,34
56,34
57,33
58,32
59,32
60,33
61,36
62,36
63,37
64,37
65,38
66,38
67,38
68,36
69,37
70,39
71,38
72,37
73,37
74,37
75,38
76,39
77,41
78,39
79,41
80,41
81,41
82,41
83,41
84,39
85,42
86,42
87,43
88,45
89,43
90,42
91,42
92,42
93,42
94,43
95,43
96,43
97,41
98,40
99,40
100,41
101,42
102,42
103,42
104,42
105,42
106,41
107,40
108,42
109,43
110,43
111,45
112,44
113,44
114,44
115,42
116,43
117,42
118,41
119,40
120,39
121,38
122,38
123,36
124,38
125,37
126,37
127,37
128,38
129,38
130,37
131,37
132,39
133,37
134,35
135,33
136,33
137,35
138,35
139,35
140,35
141,35
142,36
143,36
144,34
145,36
146,38
147,37
148,35
149,36
150,37
151,37
152,37
153,37
154,37
155,37
156,39
157,37
158,36
159,37
160,38
161,40
162,41
163,43
164,42
165,41
166,42
167,42
168,41
169,41
170,38
171,38
172,36
173,39
174,39
175,39
176,39
177,40
178,38
179,39
180,39
181,39
182,39
183,41
184,39
185,39
186,40
187,39
188,40
189,39
190,40
191,40
192,39
193,39
194,39
195,39
196,38
197,39
198,39
199,39
200,38
201,36
202,36
203,36
204,37
205,37
206,36
207,36
208,36
209,36
210,35
211,37
212,35
213,37
214,36
215,37
216,37
217,35
218,37
219,35
220,33
221,35
222,36
223,38
224,38
225,38
226,39
227,39
228,37
229,37
230,38
231,36
232,35
233,37
234,35
235,35
236,33
237,35
238,35
239,36
240,36
241,37
242,37
243,36
244,36
245,34
246,34
247,34
248,34
249,35
250,37
251,38
252,39
253,40
254,37
255,38
256,41
257,41
258,40
259,39
260,38
261,36
262,36
263,34
264,35
265,35
266,35
267,39
268,39
269,37
270,37
271,36
272,34
273,30
274,30
275,28
276,28
277,28
278,28
279,28
280,28
281,28
282,28
283,30
284,30
285,32
286,30
287,31
288,31
289,31
290,31
291,31
292,29
293,31
294,32
295,33
296,32
297,32
298,32
299,33
300,33
301,31
302,33
303,33
304,33
305,32
306,33
307,32
308,33
309,33
310,33
311,34
312,32
313,32
314,34
315,35
316,33
317,32
318,34
319,32
320,32
321,35
322,33
323,32
324,31
325,29
326,29
327,30
328,32
329,33
330,32
331,32
332,32
333,32
334,33
335,33
336,33
337,33
338,33
339,33
340,33
341,34
342,38
343,38
344,38
345,38
346,35
347,36
348,36
349,36
350,34
351,33
352,33
353,33
354,34
355,33
356,35
357,36
358,36
359,37
360,36
361,36
362,36
363,38
364,37
365,39
366,39
367,40
368,40
369,42
370,42
371,40
372,41
373,41
374,41
375,40
376,41
377,39
378,38
379,38
380,38
381,36
382,35
383,35
384,35
385,35
386,34
387,36
388,37
389,37
390,36
391,35
392,34
393,34
394,34
395,34
396,34
397,36
398,38
399,38
400,36
401,36
402,36
403,36
404,34
405,33
406,31
407,31
408,31
409,31
410,31
411,31
412,31
413,30
414,32
415,32
416,34
417,35
418,33
419,33
420,33
421,33
422,31
423,33
424,35
425,35
426,37
427,37
428,36
429,36
430,38
431,40
432,40
433,40
434,41
435,41
436,41
437,39
438,40
439,39
440,38
441,38
442,40
443,40
444,38
445,40
446,41
447,40
448,38
449,39
450,42
451,42
452,41
453,40
454,40
455,40
456,40
457,41
458,41
459,40
460,40
461,41
462,41
463,42
464,41
465,42
466,42
467,42
468,43
469,41
470,41
471,41
472,41
473,40
474,40
475,40
476,42
477,42
478,42
479,41
480,43
481,44
482,44
483,44
484,44
485,43
486,43
487,42
488,41
489,41
490,42
491,42
492,42
493,42
494,42
495,42
496,42
497,42
498,42
499,42
500,41
501,41
502,41
503,41
504,41
505,41
506,39
507,39
508,39
509,36
510,36
511,36
512,35
513,35
514,35
515,33
516,32
517,34
518,34
519,33
520,33
521,33
522,34
523,34
524,34
525,34
526,34
527,34
528,32
529,30
530,32
531,32
532,33
533,33
534,34
535,36
536,37
537,37
538,38
539,40
540,39
541,41
542,41
543,41
544,41
545,41
546,41
547,42
548,42
549,43
550,43
551,43
552,43
553,41
554,41
555,42
556,42
557,43
558,45
559,44
560,41
561,41
562,41
563,42
564,42
565,42
566,42
567,42
568,42
569,40
570,40
571,40
572,40
573,36
574,37
575,37
576,35
577,36
578,36
579,36
580,35
581,34
582,34
583,35
584,35
585,37
586,36
587,38
588,37
589,39
590,38
591,38
592,40
593,42
594,43
595,42
596,41
597,39
598,39
599,39
600,39
601,39
602,38
603,38
604,38
605,37
606,37
607,38
608,38
609,38
610,38
611,37
612,38
613,38
614,40
615,40
616,40
617,40
618,39
619,39
620,37
621,37
622,37
623,34
624,35
625,36
626,36
627,36
628,36
629,35
630,34
631,32
632,33
633,33
634,33
635,33
636,34
637,34
638,34
639,32
640,32
641,33
642,32
643,33
644,35
645,33
646,34
647,34
648,35
649,34
650,36
651,36
652,36
653,37
654,36
655,34
656,34
657,36
658,36
659,36
660,37
661,34
662,34
663,32
664,32
665,32
666,32
667,31
668,33
669,32
670,32
671,32
672,32
673,32
674,32
675,34
676,34
677,34
678,32
679,33
680,34
681,34
682,34
683,32
684,32
685,31
686,31
687,31
688,33
689,32
690,32
691,34
692,34
693,33
694,33
695,35
696,35
697,35
698,35
699,36
700,34
701,34
702,35
703,35
704,35
705,35
706,34
707,34
708,33
709,34
710,34
711,34
712,33
713,31
714,31
715,31
716,31
717,31
718,31
719,31
720,31
721,31
722,31
723,32
724,34
725,35
726,35
727,36
728,36
729,38
730,40
731,38
732,38
733,38
734,38
735,38
736,36
737,35
738,34
739,34
740,34
741,34
742,34
743,34
744,34
745,34
746,33
747,35
748,35
749,33
750,33
751,34
752,34
753,34
754,34
755,34
756,33
757,33
758,33
759,33
760,33
761,34
762,34
763,34
764,34
765,34
766,34
767,34
768,34
769,34
770,34
771,36
772,37
773,39
774,38
775,38
776,40
777,41
778,40
779,40
780,40
781,41
782,41
783,42
784,42
785,42
